,mainGrid,otherGrids,hourOfDay
18870,162.3,148.0,6
18871,199.6,191.0,7
18872,230.6,228.0,8
18873,248.1,240.0,9
18874,253.1,242.0,10
18875,250.6,240.0,11
18876,243.6,233.0,12
18877,229.1,222.0,13
18878,229.6,221.0,14
18879,233.6,225.0,15
18880,236.6,225.0,16
18881,232.6,222.0,17
18882,251.6,237.0,18
18883,258.6,240.0,19
18884,245.8,230.0,20
18885,235.8,217.0,21
18886,206.8,194.0,22
18887,174.3,169.0,23
18888,156.3,147.0,0
18889,143.3,134.0,1
18890,137.3,128.0,2
18891,134.3,125.0,3
18892,131.3,125.0,4
18893,134.8,129.0,5
18894,155.8,147.0,6
18895,193.3,189.0,7
18896,224.3,221.0,8
18897,252.3,234.0,9
18898,249.3,237.0,10
18899,240.8,231.0,11
18900,241.8,229.0,12
18901,223.8,213.0,13
18902,218.8,211.0,14
18903,229.3,218.0,15
18904,216.3,209.0,16
18905,216.8,203.0,17
18906,224.8,212.0,18
18907,258.8,246.0,19
18908,239.8,225.0,20
18909,223.3,214.0,21
18910,200.3,189.0,22
18911,178.8,170.0,23
18912,157.3,151.0,0
18913,143.8,136.0,1
18914,134.8,122.0,2
18915,131.3,118.0,3
18916,134.8,120.0,4
18917,137.3,130.0,5
18918,161.3,143.0,6
18919,200.3,190.0,7
18920,223.8,211.0,8
18921,242.8,237.0,9
18922,249.3,235.0,10
18923,246.3,231.0,11
18924,236.8,222.0,12
18925,215.3,204.0,13
18926,215.3,209.0,14
18927,215.3,206.0,15
18928,219.3,210.0,16
18929,212.3,201.0,17
18930,217.8,209.0,18
18931,253.8,245.0,19
18932,234.8,227.0,20
18933,222.8,211.0,21
18934,198.8,188.0,22
18935,178.3,172.0,23
18936,156.3,149.0,0
18937,144.8,137.0,1
18938,133.3,126.0,2
18939,130.9,124.0,3
18940,131.8,124.0,4
18941,138.3,130.0,5
18942,152.6,149.0,6
18943,202.6,192.0,7
18944,222.1,214.0,8
18945,250.1,238.0,9
18946,251.1,236.0,10
18947,247.6,234.0,11
18948,244.6,225.0,12
18949,221.6,205.0,13
18950,219.6,208.0,14
18951,211.6,208.0,15
18952,207.6,206.0,16
18953,206.1,201.0,17
18954,206.1,201.0,18
18955,250.9,242.0,19
18956,242.5,222.0,20
18957,226.0,208.0,21
18958,194.0,184.0,22
18959,172.0,178.0,23
18960,155.5,150.0,0
18961,135.0,134.0,1
18962,125.5,123.0,2
18963,127.0,121.0,3
18964,126.5,121.0,4
18965,131.5,126.0,5
18966,148.0,137.0,6
18967,179.5,159.0,7
18968,185.5,173.0,8
18969,209.5,193.0,9
18970,213.0,198.0,10
18971,202.0,187.0,11
18972,197.0,184.0,12
18973,182.0,167.0,13
18974,168.0,156.0,14
18975,164.0,157.0,15
18976,170.5,153.0,16
18977,168.5,158.0,17
18978,177.5,170.0,18
18979,216.5,209.0,19
18980,212.5,200.0,20
18981,192.5,187.0,21
18982,173.5,167.0,22
18983,162.0,154.0,23
18984,148.0,139.0,0
18985,133.5,127.0,1
18986,121.0,114.0,2
18987,117.5,113.0,3
18988,115.5,109.0,4
18989,118.5,110.0,5
18990,129.0,117.0,6
18991,143.5,129.0,7
18992,136.5,120.0,8
18993,152.0,141.0,9
18994,167.0,152.0,10
18995,167.5,155.0,11
18996,162.5,152.0,12
18997,151.5,142.0,13
18998,145.0,134.0,14
18999,135.0,128.0,15
19000,126.0,124.0,16
19001,129.0,123.0,17
19002,144.0,138.0,18
19003,185.5,180.0,19
19004,190.0,186.0,20
19005,190.0,185.0,21
19006,184.0,167.0,22
19007,167.0,155.0,23
19008,149.0,137.0,0
19009,133.5,124.0,1
19010,128.0,117.0,2
19011,122.0,112.0,3
19012,121.5,111.0,4
19013,128.5,119.0,5
19014,148.5,139.0,6
19015,181.0,166.0,7
19016,218.5,210.0,8
19017,244.0,232.0,9
19018,235.5,228.0,10
19019,231.5,220.0,11
19020,207.0,210.0,12
19021,209.2,199.0,13
19022,211.5,202.0,14
19023,210.5,207.0,15
19024,206.5,205.0,16
19025,203.5,199.0,17
19026,208.5,204.0,18
19027,246.5,243.0,19
19028,229.5,227.0,20
19029,217.5,202.0,21
19030,191.5,188.0,22
19031,175.5,165.0,23
19032,139.0,145.0,0
19033,138.2,125.0,1
19034,136.2,121.0,2
19035,130.2,117.0,3
19036,133.2,115.0,4
19037,138.2,125.0,5
19038,152.2,145.0,6
19039,180.2,176.0,7
19040,225.2,214.0,8
19041,247.2,235.0,9
19042,240.7,235.0,10
19043,243.2,229.0,11
19044,235.0,219.0,12
19045,217.0,202.0,13
19046,215.0,202.0,14
19047,224.0,210.0,15
19048,217.5,209.0,16
19049,213.5,203.0,17
19050,210.5,206.0,18
19051,256.5,246.0,19
19052,239.5,224.0,20
19053,223.5,210.0,21
19054,200.7,189.0,22
19055,173.2,165.0,23
19056,154.7,145.0,0
19057,139.2,129.0,1
19058,139.2,121.0,2
19059,129.7,120.0,3
19060,131.7,120.0,4
19061,136.2,127.0,5
19062,153.2,144.0,6
19063,185.2,172.0,7
19064,220.7,216.0,8
19065,248.5,236.0,9
19066,245.0,232.0,10
19067,240.0,230.0,11
19068,232.0,220.0,12
19069,214.0,204.0,13
19070,208.0,205.0,14
19071,211.0,205.0,15
19072,218.0,205.0,16
19073,207.0,201.0,17
19074,220.3,210.0,18
19075,255.3,241.0,19
19076,236.3,223.0,20
19077,221.3,210.0,21
19078,196.3,186.0,22
19079,176.3,167.0,23
19080,154.3,145.0,0
19081,143.8,138.0,1
19082,134.3,123.0,2
19083,133.8,121.0,3
19084,132.8,121.0,4
19085,137.3,134.0,5
19086,154.8,145.0,6
19087,178.3,175.0,7
19088,222.8,210.0,8
19089,241.8,236.0,9
19090,240.3,234.0,10
19091,236.8,227.0,11
19092,226.8,217.0,12
19093,208.3,202.0,13
19094,210.8,208.0,14
19095,215.8,207.0,15
19096,219.8,213.0,16
19097,210.8,201.0,17
19098,215.8,208.0,18
19099,255.3,243.0,19
19100,237.3,225.0,20
19101,224.3,209.0,21
19102,204.3,185.0,22
19103,175.8,167.0,23
19104,169.8,160.0,0
19105,137.4,134.0,1
19106,137.4,128.0,2
19107,132.9,122.0,3
19108,131.4,122.0,4
19109,136.9,132.0,5
19110,153.9,146.0,6
19111,192.9,186.0,7
19112,225.4,222.0,8
19113,257.4,248.0,9
19114,253.4,251.0,10
19115,245.4,240.0,11
19116,239.9,243.0,12
19117,222.4,207.0,13
19118,216.9,206.0,14
19119,213.9,206.0,15
19120,216.9,207.0,16
19121,213.9,203.0,17
19122,214.9,203.0,18
19123,252.4,245.0,19
19124,238.4,225.0,20
19125,223.4,207.0,21
19126,196.9,186.0,22
19127,179.4,171.0,23
19128,155.9,148.0,0
19129,147.8,137.0,1
19130,136.8,125.0,2
19131,132.3,123.0,3
19132,128.8,122.0,4
19133,137.3,128.0,5
19134,150.3,141.0,6
19135,166.3,147.0,7
19136,187.3,173.0,8
19137,211.3,197.0,9
19138,205.8,198.0,10
19139,203.8,191.0,11
19140,192.8,181.0,12
19141,174.8,165.0,13
19142,163.8,152.0,14
19143,162.3,152.0,15
19144,157.3,149.0,16
19145,159.3,149.0,17
19146,168.3,157.0,18
19147,212.3,204.0,19
19148,207.3,198.0,20
19149,195.3,184.0,21
19150,179.3,165.0,22
19151,162.3,154.0,23
19152,149.9,139.0,0
19153,136.9,129.0,1
19154,133.9,121.0,2
19155,124.0,116.0,3
19156,120.4,113.0,4
19157,122.4,116.0,5
19158,133.4,121.0,6
19159,131.4,113.0,7
19160,130.4,122.0,8
19161,157.4,136.0,9
19162,165.4,152.0,10
19163,167.4,152.0,11
19164,169.4,148.0,12
19165,156.4,144.0,13
19166,149.4,132.0,14
19167,136.4,129.0,15
19168,137.4,125.0,16
19169,133.4,125.0,17
19170,142.9,133.0,18
19171,188.9,182.0,19
19172,195.9,186.0,20
19173,191.4,178.0,21
19174,176.9,167.0,22
19175,167.4,156.0,23
19176,148.4,136.0,0
19177,131.4,122.0,1
19178,128.4,115.0,2
19179,124.4,111.0,3
19180,122.9,112.0,4
19181,130.9,120.0,5
19182,150.9,140.0,6
19183,177.9,167.0,7
19184,217.4,210.0,8
19185,243.4,236.0,9
19186,239.4,228.0,10
19187,232.4,217.0,11
19188,221.4,208.0,12
19189,206.9,199.0,13
19190,206.9,203.0,14
19191,214.4,206.0,15
19192,213.4,206.0,16
19193,211.4,198.0,17
19194,210.4,202.0,18
19195,249.4,244.0,19
19196,241.4,227.0,20
19197,224.4,216.0,21
19198,201.4,186.0,22
19199,177.9,168.0,23
19200,152.9,145.0,0
19201,136.4,132.0,1
19202,130.9,123.0,2
19203,125.9,119.0,3
19204,128.4,118.0,4
19205,133.4,128.0,5
19206,153.4,145.0,6
19207,175.4,168.0,7
19208,221.4,215.0,8
19209,243.9,235.0,9
19210,247.4,237.0,10
19211,240.6,230.0,11
19212,234.4,217.0,12
19213,211.9,204.0,13
19214,212.9,203.0,14
19215,210.9,206.0,15
19216,212.9,208.0,16
19217,207.9,201.0,17
19218,217.4,204.0,18
19219,253.4,240.0,19
19220,235.4,226.0,20
19221,219.4,213.0,21
19222,195.4,190.0,22
19223,176.4,167.0,23
19224,153.3,144.0,0
19225,146.3,131.0,1
19226,133.8,124.0,2
19227,126.8,118.0,3
19228,136.3,123.0,4
19229,133.8,127.0,5
19230,151.3,142.0,6
19231,176.3,170.0,7
19232,218.3,211.0,8
19233,240.8,232.0,9
19234,241.8,232.0,10
19235,235.8,225.0,11
19236,232.8,218.0,12
19237,209.8,202.0,13
19238,208.8,204.0,14
19239,208.8,203.0,15
19240,209.8,207.0,16
19241,207.8,194.0,17
19242,209.8,196.0,18
19243,251.8,243.0,19
19244,231.8,226.0,20
19245,215.8,210.0,21
19246,199.3,187.0,22
19247,174.8,166.0,23
19248,156.3,149.0,0
19249,139.8,130.0,1
19250,133.8,121.0,2
19251,130.3,120.0,3
19252,130.3,121.0,4
19253,134.3,126.0,5
19254,152.8,145.0,6
19255,174.3,164.0,7
19256,220.3,205.0,8
19257,235.3,229.0,9
19258,241.3,232.0,10
19259,234.3,226.0,11
19260,225.3,212.0,12
19261,202.3,198.0,13
19262,209.3,203.0,14
19263,207.8,203.0,15
19264,212.8,208.0,16
19265,208.8,202.0,17
19266,210.8,203.0,18
19267,243.8,243.0,19
19268,231.8,223.0,20
19269,222.8,215.0,21
19270,193.8,187.0,22
19271,173.8,168.0,23
19272,155.3,149.0,0
19273,137.8,131.0,1
19274,133.8,125.0,2
19275,127.8,122.0,3
19276,133.8,121.0,4
19277,136.3,129.0,5
19278,151.3,146.0,6
19279,183.3,173.0,7
19280,225.3,211.0,8
19281,244.3,229.0,9
19282,244.3,232.0,10
19283,240.3,232.0,11
19284,231.3,215.0,12
19285,212.3,199.0,13
19286,212.8,200.0,14
19287,217.8,198.0,15
19288,212.8,203.0,16
19289,208.6,200.0,17
19290,207.8,200.0,18
19291,247.8,239.0,19
19292,232.3,220.0,20
19293,221.3,209.0,21
19294,190.8,181.0,22
19295,177.8,172.0,23
19296,153.3,149.0,0
19297,143.8,134.0,1
19298,137.8,126.0,2
19299,136.8,123.0,3
19300,132.8,122.0,4
19301,135.3,127.0,5
19302,151.3,138.0,6
19303,157.3,146.0,7
19304,185.8,179.0,8
19305,205.3,194.0,9
19306,207.8,194.0,10
19307,198.8,189.0,11
19308,186.8,178.0,12
19309,171.8,162.0,13
19310,161.8,151.0,14
19311,159.8,153.0,15
19312,157.3,155.0,16
19313,157.3,148.0,17
19314,163.8,155.0,18
19315,207.3,202.0,19
19316,201.3,194.0,20
19317,190.3,182.0,21
19318,170.8,163.0,22
19319,165.8,153.0,23
19320,148.8,138.0,0
19321,140.8,125.0,1
19322,127.3,118.0,2
19323,121.3,111.0,3
19324,119.8,111.0,4
19325,120.8,110.0,5
19326,127.3,119.0,6
19327,117.3,111.0,7
19328,132.3,119.0,8
19329,155.3,139.0,9
19330,164.3,150.0,10
19331,169.3,157.0,11
19332,165.3,139.0,12
19333,153.3,131.0,13
19334,139.5,123.0,14
19335,129.3,120.0,15
19336,126.3,120.0,16
19337,129.3,118.0,17
19338,136.8,126.0,18
19339,180.8,175.0,19
19340,192.8,187.0,20
19341,186.8,177.0,21
19342,176.8,167.0,22
19343,165.3,152.0,23
19344,142.8,131.0,0
19345,129.5,121.0,1
19346,119.8,112.0,2
19347,117.8,111.0,3
19348,119.8,113.0,4
19349,130.8,123.0,5
19350,137.8,141.0,6
19351,170.8,158.0,7
19352,215.3,200.0,8
19353,236.8,226.0,9
19354,233.8,223.0,10
19355,225.8,218.0,11
19356,217.3,207.0,12
19357,205.3,197.0,13
19358,205.3,194.0,14
19359,206.3,202.0,15
19360,209.8,201.0,16
19361,201.8,194.0,17
19362,194.8,191.0,18
19363,238.8,233.0,19
19364,225.8,224.0,20
19365,214.3,207.0,21
19366,193.3,181.0,22
19367,177.8,166.0,23
19368,153.8,144.0,0
19369,138.3,131.0,1
19370,130.3,121.0,2
19371,125.3,119.0,3
19372,127.8,121.0,4
19373,127.3,125.0,5
19374,150.3,142.0,6
19375,182.8,167.0,7
19376,212.3,202.0,8
19377,227.3,219.0,9
19378,229.3,223.0,10
19379,225.3,216.0,11
19380,225.8,211.0,12
19381,206.8,198.0,13
19382,204.8,199.0,14
19383,205.0,202.0,15
19384,209.0,206.0,16
19385,205.0,194.0,17
19386,201.1,194.0,18
19387,244.1,237.0,19
19388,230.1,229.0,20
19389,217.1,214.0,21
19390,201.8,189.0,22
19391,179.8,168.0,23
19392,156.8,144.0,0
19393,137.3,132.0,1
19394,131.3,123.0,2
19395,127.3,120.0,3
19396,126.3,117.0,4
19397,133.8,126.0,5
19398,147.3,141.0,6
19399,169.8,159.0,7
19400,209.8,199.0,8
19401,239.8,221.0,9
19402,223.8,218.0,10
19403,219.8,215.0,11
19404,228.8,208.0,12
19405,201.8,192.0,13
19406,202.8,197.0,14
19407,202.8,199.0,15
19408,201.8,196.0,16
19409,192.8,191.0,17
19410,199.3,196.0,18
19411,235.3,232.0,19
19412,237.3,222.0,20
19413,214.3,203.0,21
19414,191.3,180.0,22
19415,175.3,167.0,23
19416,156.8,143.0,0
19417,142.4,128.0,1
19418,130.9,120.0,2
19419,128.4,117.0,3
19420,127.4,116.0,4
19421,131.9,122.0,5
19422,151.4,138.0,6
19423,174.4,163.0,7
19424,212.4,205.0,8
19425,230.4,223.0,9
19426,234.4,223.0,10
19427,229.4,216.0,11
19428,219.4,206.0,12
19429,206.7,196.0,13
19430,207.7,198.0,14
19431,214.9,199.0,15
19432,215.7,203.0,16
19433,205.2,187.0,17
19434,200.2,187.0,18
19435,231.2,232.0,19
19436,224.2,216.0,20
19437,209.2,204.0,21
19438,201.2,184.0,22
19439,172.7,162.0,23
19440,152.1,141.0,0
19441,142.1,131.0,1
19442,132.8,123.0,2
19443,132.1,118.0,3
19444,130.1,120.0,4
19445,137.1,127.0,5
19446,144.6,138.0,6
19447,170.6,166.0,7
19448,214.1,205.0,8
19449,239.6,229.0,9
19450,236.1,228.0,10
19451,222.8,222.0,11
19452,225.0,215.0,12
19453,207.2,196.0,13
19454,208.3,198.0,14
19455,211.6,199.0,15
19456,212.6,205.0,16
19457,207.6,196.0,17
19458,201.6,191.0,18
19459,243.6,234.0,19
19460,233.6,220.0,20
19461,217.1,204.0,21
19462,194.1,181.0,22
19463,167.1,161.0,23
19464,149.1,142.0,0
19465,145.6,129.0,1
19466,133.6,120.0,2
19467,126.6,115.0,3
19468,126.1,115.0,4
19469,130.1,122.0,5
19470,142.6,135.0,6
19471,151.1,142.0,7
19472,178.1,174.0,8
19473,194.9,191.0,9
19474,201.3,191.0,10
19475,191.8,182.0,11
19476,181.8,175.0,12
19477,165.8,161.0,13
19478,157.8,150.0,14
19479,161.8,150.0,15
19480,160.8,146.0,16
19481,163.8,150.0,17
19482,158.8,148.0,18
19483,205.8,197.0,19
19484,202.3,194.0,20
19485,187.3,183.0,21
19486,172.3,162.0,22
19487,162.3,150.0,23
19488,147.3,136.0,0
19489,138.8,122.0,1
19490,127.8,113.0,2
19491,123.3,109.0,3
19492,120.3,104.0,4
19493,123.3,107.0,5
19494,132.8,120.0,6
19495,116.3,106.0,7
19496,129.3,119.0,8
19497,148.3,138.0,9
19498,157.8,144.0,10
19499,161.3,147.0,11
19500,154.3,144.0,12
19501,145.3,134.0,13
19502,143.3,126.0,14
19503,144.3,123.0,15
19504,132.3,121.0,16
19505,133.3,120.0,17
19506,144.3,134.0,18
19507,182.8,174.0,19
19508,188.8,181.0,20
19509,184.8,174.0,21
19510,171.3,162.0,22
19511,168.3,151.0,23
19512,142.3,131.0,0
19513,128.3,119.0,1
19514,120.3,110.0,2
19515,118.8,110.0,3
19516,126.3,111.0,4
19517,129.3,117.0,5
19518,147.3,139.0,6
19519,177.3,169.0,7
19520,221.3,206.0,8
19521,244.3,231.0,9
19522,240.3,233.0,10
19523,242.3,230.0,11
19524,241.3,222.0,12
19525,222.3,206.0,13
19526,210.3,205.0,14
19527,218.3,209.0,15
19528,219.3,204.0,16
19529,202.3,197.0,17
19530,203.8,195.0,18
19531,239.3,234.0,19
19532,228.3,221.0,20
19533,223.3,210.0,21
19534,193.8,184.0,22
19535,179.8,162.0,23
19536,156.3,144.0,0
19537,140.3,131.0,1
19538,129.3,121.0,2
19539,125.3,116.0,3
19540,128.3,118.0,4
19541,134.3,126.0,5
19542,152.3,144.0,6
19543,175.8,163.0,7
19544,215.8,206.0,8
19545,238.5,228.0,9
19546,237.5,225.0,10
19547,231.0,223.0,11
19548,227.0,218.0,12
19549,207.5,197.0,13
19550,206.0,199.0,14
19551,217.8,207.0,15
19552,218.8,212.0,16
19553,215.8,207.0,17
19554,216.3,204.0,18
19555,242.8,235.0,19
19556,238.3,226.0,20
19557,214.8,210.0,21
19558,195.3,186.0,22
19559,172.3,166.0,23
19560,148.3,141.0,0
19561,137.3,124.0,1
19562,126.8,118.0,2
19563,125.8,117.0,3
19564,125.8,116.0,4
19565,135.8,126.0,5
19566,152.8,140.0,6
19567,174.3,166.0,7
19568,212.8,208.0,8
19569,236.8,227.0,9
19570,236.8,224.0,10
19571,228.3,221.0,11
19572,225.3,211.0,12
19573,205.8,198.0,13
19574,207.8,199.0,14
19575,211.8,202.0,15
19576,212.8,204.0,16
19577,208.8,192.0,17
19578,199.8,190.0,18
19579,235.8,223.0,19
19580,231.8,221.0,20
19581,214.8,207.0,21
19582,195.8,178.0,22
19583,175.8,165.0,23
19584,152.8,145.0,0
19585,137.9,127.0,1
19586,130.9,119.0,2
19587,126.9,114.0,3
19588,127.9,112.0,4
19589,136.9,128.0,5
19590,148.9,139.0,6
19591,166.9,157.0,7
19592,207.9,199.0,8
19593,234.9,224.0,9
19594,232.9,219.0,10
19595,223.9,216.0,11
19596,215.9,205.0,12
19597,196.9,191.0,13
19598,199.4,195.0,14
19599,204.4,194.0,15
19600,201.4,194.0,16
19601,195.4,187.0,17
19602,188.4,184.0,18
19603,227.4,208.0,19
19604,219.4,216.0,20
19605,215.4,202.0,21
19606,192.9,179.0,22
19607,169.9,163.0,23
19608,148.8,142.0,0
19609,140.3,129.0,1
19610,128.8,119.0,2
19611,129.3,116.0,3
19612,125.8,112.0,4
19613,131.8,120.0,5
19614,150.8,140.0,6
19615,162.3,154.0,7
19616,200.8,194.0,8
19617,223.8,218.0,9
19618,223.8,216.0,10
19619,221.3,208.0,11
19620,217.3,200.0,12
19621,198.3,182.0,13
19622,193.3,186.0,14
19623,201.3,187.0,15
19624,194.8,184.0,16
19625,186.8,176.0,17
19626,185.8,175.0,18
19627,208.8,195.0,19
19628,219.8,204.0,20
19629,202.8,192.0,21
19630,182.8,169.0,22
19631,166.8,157.0,23
19632,147.3,141.0,0
19633,136.8,125.0,1
19634,125.8,119.0,2
19635,123.8,112.0,3
19636,125.3,109.0,4
19637,128.8,109.0,5
19638,134.9,117.0,6
19639,134.9,127.0,7
19640,162.9,146.0,8
19641,180.9,165.0,9
19642,181.9,166.0,10
19643,174.9,161.0,11
19644,166.4,154.0,12
19645,162.4,142.0,13
19646,148.4,136.0,14
19647,142.4,132.0,15
19648,144.4,133.0,16
19649,145.4,134.0,17
19650,145.4,138.0,18
19651,186.9,160.0,19
19652,184.9,175.0,20
19653,172.9,162.0,21
19654,155.9,152.0,22
19655,151.4,141.0,23
19656,139.9,128.0,0
19657,128.9,119.0,1
19658,118.9,109.0,2
19659,118.9,109.0,3
19660,114.9,106.0,4
19661,117.9,109.0,5
19662,124.4,111.0,6
19663,128.9,116.0,7
19664,118.9,109.0,8
19665,126.9,121.0,9
19666,138.9,128.0,10
19667,140.4,131.0,11
19668,138.4,127.0,12
19669,126.9,118.0,13
19670,112.9,106.0,14
19671,110.4,100.0,15
19672,110.4,101.0,16
19673,109.4,101.0,17
19674,108.4,98.0,18
19675,114.4,105.0,19
19676,143.4,132.0,20
19677,158.4,149.0,21
19678,147.9,143.0,22
19679,145.9,139.0,23
19680,132.4,125.0,0
19681,125.9,118.0,1
19682,115.9,109.0,2
19683,110.9,103.0,3
19684,116.9,101.0,4
19685,118.9,104.0,5
19686,120.9,109.0,6
19687,131.9,117.0,7
19688,121.9,109.0,8
19689,133.9,124.0,9
19690,150.9,131.0,10
19691,140.4,125.0,11
19692,129.4,118.0,12
19693,127.9,115.0,13
19694,112.9,109.0,14
19695,112.9,103.0,15
19696,114.4,100.0,16
19697,108.9,99.0,17
19698,115.9,104.0,18
19699,124.9,113.0,19
19700,150.9,140.0,20
19701,168.9,158.0,21
19702,159.9,150.0,22
19703,157.9,145.0,23
19704,142.9,130.0,0
19705,130.8,120.0,1
19706,120.8,111.0,2
19707,118.8,109.0,3
19708,121.8,107.0,4
19709,128.8,113.0,5
19710,141.3,127.0,6
19711,170.8,163.0,7
19712,192.8,180.0,8
19713,222.8,213.0,9
19714,228.8,218.0,10
19715,228.8,216.0,11
19716,211.8,206.0,12
19717,195.3,190.0,13
19718,200.8,190.0,14
19719,201.3,190.0,15
19720,206.3,196.0,16
19721,194.3,183.0,17
19722,189.3,178.0,18
19723,186.3,176.0,19
19724,195.3,182.0,20
19725,211.8,201.0,21
19726,196.8,183.0,22
19727,180.8,165.0,23
19728,154.8,141.0,0
19729,120.8,125.0,1
19730,130.8,120.0,2
19731,129.8,117.0,3
19732,129.3,114.0,4
19733,134.3,122.0,5
19734,142.3,135.0,6
19735,188.3,174.0,7
19736,206.3,194.0,8
19737,233.8,222.0,9
19738,232.8,219.0,10
19739,236.8,219.0,11
19740,217.8,207.0,12
19741,205.0,189.0,13
19742,201.0,182.0,14
19743,211.5,198.0,15
19744,218.0,198.0,16
19745,205.3,192.0,17
19746,195.3,183.0,18
19747,194.3,188.0,19
19748,198.8,193.0,20
19749,213.8,193.0,21
19750,196.3,186.0,22
19751,180.8,165.0,23
19752,153.8,144.0,0
19753,142.3,131.0,1
19754,129.8,119.0,2
19755,127.8,116.0,3
19756,127.8,117.0,4
19757,129.8,121.0,5
19758,143.8,135.0,6
19759,190.8,177.0,7
19760,199.3,204.0,8
19761,236.2,227.0,9
19762,232.7,222.0,10
19763,223.2,213.0,11
19764,221.2,203.0,12
19765,199.2,191.0,13
19766,206.2,194.0,14
19767,207.7,199.0,15
19768,208.7,199.0,16
19769,200.5,187.0,17
19770,196.5,183.0,18
19771,190.0,183.0,19
19772,202.1,191.0,20
19773,219.0,209.0,21
19774,196.5,186.0,22
19775,174.5,163.0,23
19776,154.9,144.0,0
19777,142.9,129.0,1
19778,128.9,117.0,2
19779,122.9,112.0,3
19780,127.9,115.0,4
19781,129.4,120.0,5
19782,148.9,134.0,6
19783,187.4,166.0,7
19784,208.9,200.0,8
19785,226.9,215.0,9
19786,234.9,218.0,10
19787,225.4,212.0,11
19788,219.9,208.0,12
19789,193.9,190.0,13
19790,202.9,193.0,14
19791,207.9,196.0,15
19792,211.9,195.0,16
19793,203.4,190.0,17
19794,193.4,185.0,18
19795,191.4,179.0,19
19796,197.9,187.0,20
19797,213.9,197.0,21
19798,193.6,185.0,22
19799,172.9,161.0,23
19800,152.2,142.0,0
19801,138.9,131.0,1
19802,130.9,122.0,2
19803,134.2,119.0,3
19804,130.4,120.0,4
19805,134.9,119.0,5
19806,137.9,129.0,6
19807,168.7,157.0,7
19808,181.7,163.0,8
19809,202.7,185.0,9
19810,210.7,188.0,10
19811,203.7,183.0,11
19812,179.7,167.0,12
19813,171.2,152.0,13
19814,166.2,143.0,14
19815,161.2,139.0,15
19816,156.4,142.0,16
19817,156.0,137.0,17
19818,154.4,142.0,18
19819,163.4,146.0,19
19820,175.2,156.0,20
19821,187.2,175.0,21
19822,171.2,161.0,22
19823,160.2,150.0,23
19824,143.0,131.0,0
19825,135.2,123.0,1
19826,125.7,114.0,2
19827,119.2,106.0,3
19828,116.2,103.0,4
19829,118.7,106.0,5
19830,124.7,110.0,6
19831,113.7,98.0,7
19832,127.7,111.0,8
19833,146.7,129.0,9
19834,156.2,139.0,10
19835,155.7,141.0,11
19836,155.5,140.0,12
19837,143.5,129.0,13
19838,135.5,118.0,14
19839,129.5,118.0,15
19840,128.5,115.0,16
19841,127.5,115.0,17
19842,132.5,121.0,18
19843,137.5,124.0,19
19844,156.5,143.0,20
19845,179.5,171.0,21
19846,175.5,161.0,22
19847,165.2,153.0,23
19848,149.2,135.0,0
19849,133.2,119.0,1
19850,125.2,112.0,2
19851,122.2,108.0,3
19852,118.2,106.0,4
19853,124.5,112.0,5
19854,147.5,134.0,6
19855,173.5,156.0,7
19856,207.5,193.0,8
19857,231.5,232.0,9
19858,231.5,229.0,10
19859,223.5,213.0,11
19860,222.5,210.0,12
19861,204.0,194.0,13
19862,207.0,196.0,14
19863,207.0,198.0,15
19864,205.0,199.0,16
19865,194.0,186.0,17
19866,192.0,176.0,18
19867,187.0,174.0,19
19868,195.0,185.0,20
19869,212.0,204.0,21
19870,189.5,177.0,22
19871,176.0,164.0,23
19872,157.5,143.0,0
19873,141.9,125.0,1
19874,132.9,118.0,2
19875,128.9,112.0,3
19876,127.4,111.0,4
19877,138.9,121.0,5
19878,150.4,138.0,6
19879,187.4,179.0,7
19880,211.9,207.0,8
19881,246.9,238.0,9
19882,249.4,233.0,10
19883,245.4,230.0,11
19884,235.4,222.0,12
19885,217.4,197.0,13
19886,212.4,188.0,14
19887,208.9,201.0,15
19888,211.9,203.0,16
19889,202.9,190.0,17
19890,199.9,184.0,18
19891,194.4,181.0,19
19892,197.4,186.0,20
19893,217.4,206.0,21
19894,196.9,185.0,22
19895,172.9,166.0,23
19896,154.9,141.0,0
19897,146.4,130.0,1
19898,137.4,122.0,2
19899,126.9,115.0,3
19900,126.9,120.0,4
19901,138.4,125.0,5
19902,152.4,144.0,6
19903,187.9,181.0,7
19904,216.9,206.0,8
19905,246.9,227.0,9
19906,238.9,231.0,10
19907,233.4,220.0,11
19908,225.4,216.0,12
19909,206.9,196.0,13
19910,209.4,201.0,14
19911,209.4,199.0,15
19912,207.4,197.0,16
19913,199.9,190.0,17
19914,195.9,180.0,18
19915,191.9,180.0,19
19916,195.9,187.0,20
19917,214.4,200.0,21
19918,191.4,184.0,22
19919,181.4,166.0,23
19920,156.4,141.0,0
19921,140.9,129.0,1
19922,134.4,119.0,2
19923,129.4,116.0,3
19924,131.4,121.0,4
19925,132.4,121.0,5
19926,149.4,137.0,6
19927,185.4,163.0,7
19928,208.4,195.0,8
19929,238.4,229.0,9
19930,237.4,227.0,10
19931,238.4,225.0,11
19932,222.4,211.0,12
19933,216.4,202.0,13
19934,219.4,204.0,14
19935,216.4,204.0,15
19936,214.9,201.0,16
19937,200.4,191.0,17
19938,198.2,188.0,18
19939,192.2,182.0,19
19940,198.7,189.0,20
19941,217.7,209.0,21
19942,196.7,186.0,22
19943,173.7,167.0,23
19944,150.7,142.0,0
